time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0206608574185,-0.0505455815546,12.076665814,6.26381901732,0.0232670395472,0.0,-0.0960687606387,-0.129363998017,3.19622773673,-0.0298248704228,0.0453158763637,0.0,425.0078641623934,427.68004362617523,425.06284751933714,424.8346743833507
1.3200000000000007,-0.0269023563839,-0.058702242353,12.2708578854,6.26270454851,0.0259073267649,0.0,-0.112241473131,-0.142657890064,3.27660292997,-0.00236094088018,0.0412453443912,0.0,440.2176580492584,439.88180843883606,439.8953308935909,442.16371716839797
1.3800000000000008,-0.0341389058824,-0.06765200052,12.4688109442,6.26223038158,0.0288156901078,0.0,-0.12922885831,-0.155690667797,3.32169259623,-0.0222994877663,0.0599940398236,0.0,428.42106067995235,430.0137588509121,431.09268454393566,429.40462414319006
1.4400000000000008,-0.0424360686566,-0.0773841630642,12.6688786209,6.2611920303,0.0322390427791,0.0,-0.147661201677,-0.168819910422,3.34714074444,-0.00883089774459,0.0504180483376,0.0,424.61505418978084,423.7951082008012,422.45485179402374,423.6146923869557
1.5000000000000009,-0.0518382677514,-0.0878790149093,12.8685781712,6.26052372789,0.0352385475051,0.0,-0.165995128276,-0.18105964062,3.30960813696,-0.0162066004467,0.0491255269508,0.0,402.21222028622515,402.0969964580969,403.23309252849873,402.56631342612127
1.560000000000001,-0.0627093326155,-0.099324357405,13.0749414516,6.25916632498,0.0382966545752,0.0,-0.196723140533,-0.200574173264,3.56837506284,-0.040287510984,0.0544195024165,0.0,494.4465415889282,494.8377717616255,495.4369586647725,493.6631693597181
1.620000000000001,-0.0752406506766,-0.111816049925,13.2900785274,6.2573722115,0.0411560772488,0.0,-0.221271143473,-0.216002090013,3.60273142601,-0.0146228816427,0.0285687616236,0.0,429.2545924702539,427.0565018275651,427.3265843721626,429.50841821035146
1.680000000000001,-0.0894211522179,-0.125341875962,13.5103589987,6.25700774232,0.0429903354343,0.0,-0.251585281135,-0.234910202602,3.73949767345,0.00709293482107,0.0343009004951,0.0,459.3364623349003,459.79110792312343,461.0960854395815,462.80861531232165
1.740000000000001,-0.1053296909,-0.139926184342,13.7357984795,6.25740189263,0.0450965444556,0.0,-0.278887290314,-0.251193047059,3.77502162821,0.00550047858251,0.0366618506088,0.0,430.1213240516009,430.3218123264802,429.7116356119125,429.5765078494351
1.8000000000000012,-0.123151517539,-0.155613058009,13.9685229877,6.25785174059,0.0475482641033,0.0,-0.315417445531,-0.271639126531,3.98174543834,0.0112190492328,0.0481587794105,0.0,482.717077114087,483.5846338074243,481.99999426750094,482.43188136852996
1.8600000000000012,-0.142967323768,-0.172378617284,14.2082606708,6.25879464552,0.0504572753072,0.0,-0.345370033154,-0.287136294098,4.00939559618,0.0234584256427,0.0491250019061,0.0,429.6911618511148,429.7746019142653,428.2002230358942,429.24016606935606
1.9200000000000013,-0.16469026527,-0.190080788552,14.4507438835,6.2598047806,0.0536275622501,0.0,-0.379013577261,-0.302809723134,4.07313222529,-0.00167238206098,0.0593846110276,0.0,440.45140612092877,441.30098959709824,442.3246474639059,440.2499694594614
1.9800000000000013,-0.1883779026,-0.208658106827,14.6948609763,6.25935105401,0.0577892263523,0.0,-0.410912747195,-0.316455865753,4.06410745181,-0.023205776862,0.0841814608257,0.0,417.3235623682505,419.48641058168,418.3586737934403,416.47941808302755
2.0400000000000014,-0.214408716742,-0.228210827148,14.944428517,6.25791144032,0.0626141319155,0.0,-0.45731137785,-0.335447538182,4.25406831546,-0.0256174124395,0.0715600200544,0.0,480.47920930306543,479.525955558978,480.08333481768193,479.9002792764676
2.1000000000000014,-0.243186656549,-0.248878111509,15.2030681182,6.25616689215,0.0673549172329,0.0,-0.502398964916,-0.353619820033,4.36677492735,-0.037087703165,0.0908202289944,0.0,458.4564016509802,459.9889608210135,458.09273932432944,457.1794069649473
2.1600000000000015,-0.274925319651,-0.270735757172,15.4706744385,6.25384168517,0.0725997744804,0.0,-0.556121104682,-0.375207820681,4.55263982218,-0.0423114815053,0.079548782403,0.0,481.0907777239499,480.24216821009105,482.0193025004386,481.623722982985
2.2200000000000015,-0.309658159652,-0.293802589571,15.7446884603,6.25147065456,0.0773049925311,0.0,-0.602065507384,-0.393906029066,4.58098549653,-0.0344455474747,0.076063522097,0.0,435.00884355607127,434.72191358306185,434.04630517927916,434.7051796239449
2.2800000000000016,-0.347632409848,-0.318196595426,16.0254742591,6.24895023281,0.0815276394634,0.0,-0.664195053069,-0.419457877127,4.77765887724,-0.0648045562157,0.0554826186979,0.0,486.4930856795685,484.95269246241884,488.04267448317603,485.77021220753414
2.3400000000000016,-0.389226161747,-0.344104857989,16.3155854841,6.24465230383,0.084631262316,0.0,-0.722560797112,-0.444551973576,4.89215526043,-0.0909927636506,0.0428994658438,0.0,464.1182928161663,463.1310996994284,464.95555346551953,462.8950381017622
2.4000000000000017,-0.434384584102,-0.371614634209,16.6125466509,6.23951735519,0.0873577993887,0.0,-0.782955588216,-0.472967350283,5.00597394595,-0.0765150809519,0.0500949871575,0.0,464.57587039550174,465.140883332103,464.0124663616784,465.14199540480536
2.4600000000000017,-0.482993321903,-0.400816441619,16.913681771,6.23502073518,0.0903269464779,0.0,-0.837599700745,-0.500832035537,5.03167003803,-0.0719743958163,0.0482391086701,0.0,437.46835399550304,437.3153383365999,439.35704462446114,439.72892548037106
2.520000000000002,-0.535015028959,-0.431814053382,17.2172104416,6.23084910253,0.0935113686685,0.0,-0.896728358335,-0.532810870392,5.08562389157,-0.0650364074991,0.0613148386002,0.0,447.26097632181273,448.326597766353,447.6475142953884,448.2081623501872
2.580000000000002,-0.590537968641,-0.464745860707,17.5227830062,6.22753557275,0.0974595092783,0.0,-0.954374299712,-0.565227687084,5.09996956479,-0.0405904630582,0.073529952445,0.0,435.3730584236791,436.3972930126162,434.9798385619339,437.0202288029129
2.640000000000002,-0.649545436686,-0.49965012326,17.8287071345,6.22460976954,0.10194322438,0.0,-1.01293101573,-0.59846997202,5.09741359605,-0.0749239758145,0.0770228442865,0.0,430.28200943917824,430.58222293215897,432.6063383286225,429.7032051819051
2.700000000000002,-0.712304515799,-0.536697669207,18.1359869071,6.21998779188,0.106727221747,0.0,-1.07946145117,-0.636859633785,5.14489988286,-0.0816221606169,0.0846644312577,0.0,447.43431273041256,448.0611241386687,446.70989124894896,446.1585755833865
2.760000000000002,-0.779546231025,-0.576372222433,18.4497600044,6.21548829051,0.111403643091,0.0,-1.16239883663,-0.686092250068,5.31326008344,-0.0642518268906,0.0590231194527,0.0,486.2554032162157,484.33456818589053,482.96525582933145,484.2697481000607
2.820000000000002,-0.85129405671,-0.618751426591,18.7685459416,6.21132309375,0.11494518851,0.0,-1.22950825916,-0.726890556189,5.31281457393,-0.0825354167894,0.0590310292729,0.0,434.24174984998547,434.2449401524944,435.4231204986713,433.88664287233917
2.880000000000002,-0.926936384539,-0.663531679312,19.0855976319,6.20670639044,0.118856551232,0.0,-1.29223390717,-0.766174328946,5.25571147091,-0.0676233847305,0.0752961917906,0.0,414.7970420377786,416.22662492451144,415.61253612098795,416.91248312309
2.940000000000002,-1.00685829586,-0.7110276985,19.402925559,6.20259986377,0.123718830014,0.0,-1.37225192793,-0.817390352232,5.32140489301,-0.0701311092419,0.0905709189213,0.0,454.62843372362653,455.8559089044517,455.8904670563269,455.6866094895437
3.000000000000002,-1.09152104145,-0.761572671611,19.7228886244,6.19821645924,0.129640457244,0.0,-1.45034512279,-0.867812197671,5.34373169656,-0.0796613275584,0.111335663538,0.0,441.82802231146366,443.54517650047586,443.4538471055312,442.6659699280581
3.0600000000000023,-1.18164149927,-0.81565262563,20.049144524,6.19363375726,0.136061063206,0.0,-1.55430312761,-0.93529630004,5.53029279651,-0.0705133693449,0.0965440654258,0.0,494.44631866126923,493.3639371686678,492.38459029675244,493.056978748757
3.1200000000000023,-1.27692334742,-0.873084156033,20.3777226028,6.18976629019,0.141982835953,0.0,-1.62225230378,-0.979413948648,5.42264936696,-0.0544911437497,0.102683195062,0.0,402.58951191623214,403.1541732792317,401.2516424569182,402.7002505569536
3.1800000000000024,-1.37601746256,-0.932985046491,20.6973756168,6.18695953861,0.148108405833,0.0,-1.68138495605,-1.0175393314,5.23319024373,-0.0346428038706,0.100886182713,0.0,373.3453639999737,373.1811613937403,368.8136329321557,370.76738447704673
3.2400000000000024,-1.47965674617,-0.995795734549,21.0117387268,6.18464111487,0.154347597634,0.0,-1.77379971283,-1.07632808959,5.24529281576,-0.0481547067397,0.109556030202,0.0,440.47874530683015,441.20474037616356,440.79356670201594,439.67454453113686
3.3000000000000025,-1.58878262993,-1.06206670457,21.3256820558,6.18166472995,0.161115836591,0.0,-1.8643081165,-1.13294807613,5.2193564946,-0.0526793788934,0.118611094788,0.0,428.29157668430526,429.0729398791545,428.9488321116261,428.56270568611876
3.3600000000000025,-1.70400614825,-1.13212547995,21.6413575076,6.17839902019,0.168834074971,0.0,-1.97715182559,-1.2026038497,5.30243826941,-0.058177185805,0.14350735156,0.0,463.7575267675092,465.72319709163116,463.2965659405896,462.8621743774326
3.4200000000000026,-1.82631146513,-1.20651884718,21.9628246022,6.17502737144,0.177119586296,0.0,-2.10046995005,-1.27744756135,5.41221163444,-0.052498338276,0.124154141144,0.0,474.56154785149846,473.08960268516535,473.12304442212826,473.55819651253177
3.4800000000000026,-1.95608440138,-1.28540719569,22.2902515087,6.17146908033,0.184082231983,0.0,-2.22594237836,-1.35242229488,5.50119986993,-0.0785779909753,0.0902854300013,0.0,471.77850102530994,469.16636288737317,468.7895005704974,466.7557267274572
